x	arrow-star	arrow-mst	arrow-random	ivy-random	random-random	localMinPairs-random	inbetween'-0.5-random	inbetween'-0.1-random	inbetween'-0.2-random	minWeight-random	dynamicStar-random
13848.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.5231162537590983	0.5123863290308901	0.13069971263220342	0.514429212117726	0.5230895186782195	0.5042135715900038	6.734491756996012e-2	0.38629639336593624
15556.0	0.3767925478115739	6.589806880572449e-2	0.4906553821974769	0.508101603971645	0.48729330298935053	0.11701998054890565	0.5425325057433921	0.48982374356049574	0.5170346808217126	6.728607526235048e-2	0.3767925478115739
17475.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.5397615912716788	0.4856955537794528	0.1166498219793814	0.5410046337000312	0.526628402894284	0.5398958401049473	6.690831039989965e-2	0.37685025625778223
19630.0	0.3767925478115739	6.589806880572448e-2	0.4906553821974769	0.4951838576337685	0.5119412202518806	0.13230179768520722	0.5299318411834993	0.5416762500221507	0.5414190492981389	6.690831039989965e-2	0.3767925478115739
22051.0	0.3767925478115739	6.589806880572449e-2	0.4906553821974769	0.5373763954175034	0.5626855339531798	0.1173529850987277	0.5447668170687402	0.5121438712688763	0.5474568879359741	6.690831039989967e-2	0.3767925478115739
24770.0	0.3767925478115739	6.589806880572448e-2	0.4906553821974769	0.5103831590522393	0.4910769799323542	0.1265378039537267	0.5468483822286074	0.585271894320681	0.5386783950350098	6.683739864152465e-2	0.3767925478115739
27825.0	0.3767925478115739	6.589806880572449e-2	0.4906553821974769	0.48692371130662615	0.5273148958104035	0.12213796220694888	0.5366498528088064	0.5323417399882003	0.48671747387035896	6.683739864152466e-2	0.3767925478115739
31256.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.5014824288254915	0.4741122200164045	0.11782040132448564	0.5279719869062558	0.5146614428011395	0.5864806932531634	6.683739864152466e-2	0.3767925478115739
35111.0	0.3767925478115739	6.589806880572449e-2	0.4906553821974769	0.5186359958521153	0.5130526474645615	0.12282778604555523	0.5341311245615821	0.5074047885446205	0.48113415081901084	6.683739864152466e-2	0.3767925478115739
39441.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.5283328508882776	0.5118589849823348	0.11879324450681616	0.5159703137238097	0.5108031703884705	0.5404757799874342	6.683739864152465e-2	0.3767925478115739
44305.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.5244265493057378	0.4859639813005366	0.1185460332052435	0.46389235631639253	0.5198069012013323	0.5183980733756753	6.683739864152465e-2	0.3767925478115739
49769.0	0.3767925478115739	6.589806880572448e-2	0.4906553821974769	0.5233788132114875	0.5270526090931881	0.12140524528778035	0.5382483709055618	0.52169559362655	0.5020622307823869	6.683739864152466e-2	0.3767925478115739
55907.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.5015479551499824	0.5393128434647251	0.1333203292076569	0.5183953145646407	0.492018090567195	0.49781960535269526	6.683739864152466e-2	0.3767925478115739
62802.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.4724773799359481	0.5367280355425745	0.12286882478544937	0.5559638745963039	0.5663651650193997	0.49086293467749786	6.683739864152467e-2	0.3767925478115739
70547.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.5122592344516752	0.5266958529505844	0.12376277010911124	0.498194506001839	0.5547679903598445	0.5481858461331266	6.683739864152465e-2	0.3767925478115739
79247.0	0.37679254781157395	6.589806880572449e-2	0.49065538219747695	0.5319741113908231	0.534800108569143	0.12707309456634588	0.5180767658928944	0.5320309587700175	0.5499917127874164	6.683739864152466e-2	0.37679254781157395
89020.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.48873920190516784	0.5318225009288676	0.12205765264534452	0.5310085633985856	0.5175683824167038	0.5731604784775984	6.683739864152466e-2	0.3767925478115739
99999.0	0.3767925478115739	6.589806880572449e-2	0.49065538219747684	0.48654379047451635	0.48335555441015515	0.12872753743270068	0.5103375565492528	0.5100463832727272	0.5004189055788909	6.683739864152466e-2	0.3767925478115739
100000.0	0.37679254781157395	6.589806880572449e-2	0.4906553821974769	0.4910955995119071	0.48821279184215444	0.1288757831235269	0.5111651246290152	0.5144780272124747	0.5017498708208376	6.683739864152466e-2	0.37679254781157395
