x	arrow-star	arrow-mst	arrow-random	ivy-random	random-random	localMinPairs-random	minWeight-random	dynamicStar-random
376.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5043416697424546	0.5254822271391109	0.17910491100096532	0.11875609606107944	0.47528290747571594
422.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5474819585944144	0.5258010315278278	0.181228811725726	0.10974048693579523	0.4309052884537503
475.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5303194611546863	0.5203595995156051	0.18297277250936653	0.1049360710145122	0.4278959725156102
533.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5082467309058197	0.5271457080134712	0.18151962057862508	9.867363704531976e-2	0.4013697866953775
599.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5256790039309719	0.5041117194217003	0.1810784175753471	9.515512941707592e-2	0.4324541818682395
673.0	0.37679254781157395	6.589806880572449e-2	0.52140543316472	0.5090341359634363	0.527396986044439	0.18159673276950433	9.124420675447528e-2	0.43514028710709124
756.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.509664760132539	0.5183303375719515	0.18369751379476648	9.025066368129336e-2	0.4161544881047528
849.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5154306553509705	0.5232632959996062	0.16492468817529313	8.979415464793011e-2	0.39976715463151624
954.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4705398957426636	0.5322750321359516	0.16186088179459848	8.744924499604924e-2	0.3892507978458896
1072.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4955094286143588	0.5081838724987541	0.1413560562088795	8.222428027626788e-2	0.3890084837475757
1204.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4839860760471916	0.5116497155046457	0.15149234834401898	8.16835154931248e-2	0.39871080808384174
1353.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5181307263914033	0.48786332905187185	0.14710934722614924	8.152361173557818e-2	0.3893110242160165
1519.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.492925221041442	0.5319252158802842	0.15545752473229363	7.819734401138e-2	0.375430020339353
1707.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4916069939945548	0.517623368688504	0.13808347205435312	7.757800213711788e-2	0.3685692025313604
1917.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4753253104892445	0.46815601570299253	0.13446911478881657	7.616144276013308e-2	0.3849614652881194
2154.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.47440717399624716	0.5280080214734356	0.137983984320008	7.569823161824023e-2	0.3771161876515225
2420.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.468940831579177	0.490405378700744	0.12493558251593206	7.37323012549135e-2	0.3763289401103559
2718.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.4618379356080413	0.5284927209920861	0.1258182623612277	7.292656219031042e-2	0.3727381377428022
3053.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5260954153504301	0.5363560930530207	0.12695248014071198	7.24726038145308e-2	0.38176640495275826
3430.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5124308375319477	0.5149565718493302	0.11619205335980726	7.247260381453079e-2	0.3765272976628893
3853.0	0.37679254781157395	6.589806880572449e-2	0.52140543316472	0.5302085328756785	0.5246620748049103	0.13164240150546166	7.140399047006271e-2	0.37496989180344437
4328.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5343225337080628	0.5115565272332369	0.12469358726679924	6.8484674617395e-2	0.3767925478115739
4862.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5190120038683833	0.5127993426646887	0.13236580011593	6.848467461739499e-2	0.38266420526158074
5462.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5081408706635213	0.4779805195850246	0.12427830793518853	6.828723022778815e-2	0.38760873339986257
6135.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5035221988578255	0.4687493873724129	0.12512882915103613	6.779731359589918e-2	0.3767925478115739
6892.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5004437194912511	0.5140384865455606	0.1266483481701362	6.779731359589918e-2	0.3767925478115739
7742.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.4683434994453512	0.5062413326654454	0.12400614741044917	6.77007271484393e-2	0.37704152725225965
8697.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5278168032629723	0.5200269915983251	0.1155902656427627	6.77007271484393e-2	0.3767925478115739
9770.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5249009882069935	0.5269458712760424	0.1248542169452262	6.710237187302827e-2	0.37733839959902266
10974.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4960313752291282	0.48495555036410765	0.1124213088721986	6.710237187302827e-2	0.3767925478115739
12328.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4644018398517415	0.48743095040442175	0.12098896632947663	6.686609713027211e-2	0.3784598284951075
13848.0	0.3767925478115739	6.589806880572448e-2	0.52140543316472	0.5415064150944288	0.4869398759033114	0.11755789905427594	6.66366358815845e-2	0.37903435510654143
15556.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.513301884568389	0.5166357278838368	0.12364285965016815	6.66366358815845e-2	0.3767925478115739
17475.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5118311914775435	0.49510333211221896	0.11167853440902437	6.66366358815845e-2	0.3767925478115739
19630.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4582835724255141	0.4481960157057094	0.1163247758185675	6.66366358815845e-2	0.3698855457380478
22051.0	0.37679254781157395	6.589806880572449e-2	0.52140543316472	0.5164020516789979	0.5204673186020902	0.13322509436326496	6.66366358815845e-2	0.37593578725590854
24770.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.48239726457214727	0.5426203933908287	0.12127288053403269	6.66366358815845e-2	0.3767925478115739
27825.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5164533146548563	0.47957772624018846	0.12370672840936105	6.66366358815845e-2	0.3767925478115739
31256.0	0.37679254781157395	6.589806880572449e-2	0.52140543316472	0.4734595589860918	0.4716583828501983	0.12124799133017872	6.66366358815845e-2	0.37679254781157395
35111.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5272898544106077	0.46192408826961506	0.11694743800615118	6.66366358815845e-2	0.3767925478115739
39441.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4885740785832388	0.4682387795046269	0.12180195303596449	6.66366358815845e-2	0.3767925478115739
44305.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.5384306326043685	0.5158614606076439	0.11815785342179544	6.66366358815845e-2	0.3767925478115739
49769.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.49282294987920944	0.5138801567351041	0.12346539916093888	6.66366358815845e-2	0.3767925478115739
55907.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.49739238291489174	0.5369781690554593	0.11772430564230708	6.66366358815845e-2	0.3767925478115739
62802.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.49178667601883314	0.5098754029629531	0.12299310709867371	6.66366358815845e-2	0.3767925478115739
70547.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.49191930858022587	0.48856890363451677	0.13432088218802876	6.66366358815845e-2	0.3767925478115739
79247.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.47530237496256306	0.5019327513516882	0.12430175011515526	6.66366358815845e-2	0.3767925478115739
89020.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.4985288368721414	0.5097971831099677	0.12401053884415354	6.66366358815845e-2	0.3767925478115739
99999.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.47553694343043934	0.5092524057876062	0.12491790503554581	6.66366358815845e-2	0.3767925478115739
100000.0	0.3767925478115739	6.589806880572449e-2	0.52140543316472	0.47462659788366063	0.5136501661731712	0.12491790503554581	6.66366358815845e-2	0.3767925478115739
