x	arrow-star	arrow-mst	arrow-random	ivy-random	random-random	localMinPairs-random	minWeight-random	dynamicStar-random
166.0	2.2393903089845932	1.9402730238865817	13.35316853935812	7.067915384259455	8.547271353694116	4.888423257663185	5.185543930639425	7.0092928908917616
187.0	2.3005333671598267	1.947589684343128	13.280011050940569	7.2587719878938	8.17132576887598	4.814983160747684	5.067816172343854	7.109992433106833
210.0	2.283919967437195	1.9084609165822919	13.572780771940298	7.2147254789767	8.217662776608824	4.650372710201136	4.765226839934805	7.116919209063754
236.0	2.256745477435482	1.9151232948761947	13.49050155862592	7.079046929886228	8.358870203946733	4.4226335962117185	4.45706872471656	7.019542263816662
265.0	2.2041421269335517	1.9142025943505743	13.449292195274634	6.911598270086153	8.0317015078287	4.14145480193055	4.223749595333477	6.8188932586642945
298.0	2.147756960075468	1.9015187685577728	13.255262372544477	6.786277833120387	8.767575916969099	3.904172803025938	3.9871039913176998	6.584518599499737
335.0	2.141605764415954	1.892316884709786	13.155751497384406	6.726179643542556	9.034511967074689	3.7900964952725156	3.9702249010502673	6.335726003346338
376.0	2.1688207669365207	1.86273820109581	13.366634746489959	6.899733840327216	9.42814190711223	3.6729810815835	3.792560306501702	6.324081888535968
422.0	2.113969171387257	1.8622167612988094	12.981913162778879	6.701007669047531	9.590808006359426	3.4729874589559055	3.667816435426857	6.0197516030212626
475.0	2.114483316726773	1.877802768873778	13.296268025257472	6.778706787032164	9.582065623583953	3.272396844540047	3.473158671837503	5.823536780532388
533.0	2.1270608902682913	1.8762997670204962	13.212680917165658	6.773081112862556	9.527113141801562	3.171603981087493	3.335811498913227	5.6595492002617895
599.0	2.158454734891559	1.8752784219476257	13.137036081626498	6.708337049446607	9.917450477326746	3.0255372502165168	3.190131367642921	5.530729990261431
673.0	2.117495708199615	1.8747679025264967	12.879524461187408	6.5611400064166725	9.45184861837175	2.8796949014428965	3.0705897003085987	5.344593139379731
756.0	2.0931201672866013	1.9038760946823783	12.834037150585957	6.50718389202808	9.30991898839318	2.787898577739544	2.9487719514835176	5.175264510121637
849.0	2.079769620781901	1.884668851943446	12.763475125412638	6.528576489816757	9.118499543948351	2.710178396690618	2.8675762251456436	4.938334616426885
954.0	2.086207980585515	1.897441743153616	12.706053458666004	6.461198010182747	9.002428868067527	2.634201530604235	2.8022118600312544	4.712461295583258
1072.0	2.1407494995940946	1.893845142342323	12.955601083830988	6.587991946107106	8.921419206819385	2.5929455376491335	2.7280721819302176	4.56969405059927
1204.0	2.173045003664641	1.8968937270070034	13.185296283276159	6.576524210103592	8.841038302104494	2.5367883229046457	2.6444086044480017	4.4479266160594655
1353.0	2.2104315043869702	1.912983994231944	13.262398410219253	6.762597620053406	8.820348421034868	2.4541101268152765	2.5768736489704223	4.318595505728517
1519.0	2.1872608079213487	1.901296019524969	13.292182130680072	6.739687000652716	8.887182943973224	2.387455451187508	2.551840507535802	4.110339234674605
1707.0	2.2178244450758675	1.8988711397992224	13.4312777496252	6.728834949308098	8.972904824158118	2.3401543229219435	2.5163816397673058	4.0060811259558715
1917.0	2.211195820064753	1.905262765627389	13.403129459648506	6.691150200448918	9.002816648012049	2.2817557023608535	2.471589633131952	3.9214637316524676
2154.0	2.222504542011744	1.901816308233161	13.473473111163905	6.651407899090754	8.955045924796417	2.2513486014401605	2.441560375080208	3.7961339251608806
2420.0	2.258721784584668	1.8980643054484259	13.58959179356694	6.8467936938411	8.987763995119577	2.2460098771237345	2.437681511744194	3.6804528246118466
