x	arrow-star	inbetween2-0.0-random	inbetween2-0.125-random	inbetween2-0.25-random	inbetween2-0.375-random	inbetween2-0.5-random	inbetween2-0.625-random	inbetween2-0.75-random	inbetween2-0.875-random	inbetween2-1.0-random
93.0	1.4094034761880985	6.052264946433143	6.409776178901045	7.396105301981168	7.755327953331109	9.24974479516074	10.058123486774331	10.861787279889363	10.792725553545884	10.433530138115772
104.0	1.4123750993433557	6.109370965342165	6.522160401101192	7.384126876504551	8.107679770510197	9.41710507441528	10.394143536267602	10.778642233230538	10.949418501576286	10.609228271756738
117.0	1.416477685617965	6.290228141486171	6.698810808304489	7.630629248664062	8.406057811186585	9.557817129413117	10.507545035635276	10.826925617618828	11.492510937575126	10.720146434249743
132.0	1.367964528985663	6.3123015989768545	6.578949666426101	7.547121833141533	8.490891209624897	9.54376997615206	10.53515359374446	10.773025216276812	11.476548902104172	10.877998265834314
148.0	1.348824747644127	6.254474519577631	6.532505228228485	7.808342397463333	8.652097691701638	9.708275282425737	10.603708616276155	10.947111551402694	11.609085044889262	10.906560543349302
166.0	1.3555660677705221	6.333380647490606	6.63792654699512	7.914281495038475	8.808058839752585	9.870767671319998	10.895548788650595	11.212979235544585	11.80441333125378	10.862929711545284
187.0	1.3710180537442116	6.34992503604307	6.619950863174389	8.091674727521667	8.865062953495109	9.922975877619894	10.909989543767315	11.306725550695203	11.939131780606063	10.934498509499004
210.0	1.3914708652894716	6.264227039709087	6.569734318553303	8.049562285147497	8.778068191104932	9.870543147738042	10.845426452619126	11.329860132758908	11.875362280367058	11.004162035337274
236.0	1.3932440948907219	6.341244496566348	6.67004012947292	8.229432039165127	8.872778158809622	9.886352283413194	10.978455747621231	11.465537559655212	11.791173353951837	11.11575383248688
265.0	1.393715358614666	6.312008876384072	6.6802145150790135	8.176481921930922	8.864052654152484	9.873612099308838	10.991246564980269	11.666092595223517	11.700389890322233	11.035750418038411
298.0	1.3999875183131478	6.365824013139103	6.703157949193819	8.236329331382134	8.967823489855116	9.88895134271114	11.017270528755775	11.638047273518612	11.849167784229167	10.976764844432255
335.0	1.3959371677020416	6.285105965988412	6.679541042210056	8.350631997011254	9.171422071870653	9.868406476797679	11.031087285590978	11.522150392099679	11.76625674146919	10.798428863523831
376.0	1.382425750375135	6.249762722219802	6.72620768954014	8.310558757618113	9.180101792839615	9.947605902811482	11.052477180926815	11.50372313667338	11.782952431044563	10.8240707054318
422.0	1.3806388415624233	6.277282685051909	6.827269948086124	8.350542947806304	9.077519174015015	10.047233568128421	10.928930983032444	11.548539827937661	11.851511371654116	10.794674171365394
475.0	1.3948686764237004	6.2697542449994135	6.811928492188586	8.332899741924408	9.153620858624917	10.19497522695913	10.961801506801072	11.556219301059928	11.8422271727092	10.801310717666839
533.0	1.3954947467713157	6.252973241634928	6.849489471773637	8.338478968905001	9.185598067983438	10.271839160451906	11.084771266187504	11.57154858117241	11.812619202075041	10.774361534293652
599.0	1.4087886574290278	6.26871095522285	6.83734750939182	8.344801960300545	9.147454616459795	10.3132613760193	11.014064870692508	11.585415161285653	11.679263128332483	10.772106952767727
673.0	1.4179767062420177	6.307621053479609	6.850043323838173	8.344814452422934	9.206517272059692	10.426523759974451	11.051558978877068	11.502122862979865	11.716493420556786	10.75445065487246
756.0	1.4136460703799596	6.307047917037415	6.860780793332637	8.375989297959688	9.254471663258753	10.449810269244221	11.089193021751072	11.546014131811868	11.733542009299605	10.798734898529592
849.0	1.413458751305898	6.310454958877782	6.846290937192482	8.365427199162191	9.264080881194065	10.40667933545515	11.057809062660917	11.657468255105945	11.798821439698788	10.92394884712466
954.0	1.4236922098762297	6.340146736584736	6.861556969548227	8.402438864411957	9.32101120795061	10.420288150711817	11.050104044437724	11.643134323071509	11.960954120218464	10.8859982302128
1072.0	1.4199344191060166	6.348841148858451	6.866883531929616	8.417436948096427	9.33794881975171	10.37320260817612	11.138219663993214	11.672328964605319	12.062861603293856	10.840653137551664
1204.0	1.4284198789666196	6.357166539100096	6.9202263323016835	8.439450626690626	9.441280795831211	10.375181418847097	11.195057188100796	11.76015501055548	12.121081004992938	10.774850374479195
1353.0	1.4309214343350616	6.358075043516677	6.9079471839301965	8.422277087675608	9.423815218873164	10.426512866544059	11.261975317962511	11.7613973614569	12.12066468010282	10.7407966570196
1519.0	1.4366186726428947	6.370468216966274	6.90980201186883	8.445297731008948	9.509080334370248	10.400784590545792	11.258984648942045	11.772252555635179	12.115502028847509	10.684840937772192
1707.0	1.4374345239800577	6.371193493225641	6.891040396175279	8.419478153324446	9.566579658379961	10.438241916124788	11.193242197392944	11.7511980224925	12.169595054395817	10.70878576608066
1917.0	1.4389451278149052	6.362699543327236	6.911374087500886	8.442781476366445	9.648587579994452	10.460984946565715	11.213133821748963	11.787845481576035	12.220908973255227	10.719750725445028
2154.0	1.4404789381618124	6.364856089779613	6.930370800103799	8.443149562171028	9.65856082384613	10.521296562899524	11.214185343244631	11.749015129010738	12.211225733859104	10.731648451102624
2420.0	1.4435063840846998	6.378039928109359	6.946641315441585	8.481045333636704	9.669587300364167	10.598739507333377	11.199216977979491	11.773014204297509	12.166818327143405	10.745393831949883
2718.0	1.4500849530879227	6.392582886366473	6.944885321054725	8.508966293828855	9.70803534576832	10.619853650318268	11.25523435028178	11.739599871544856	12.188122597278218	10.676993693609736
3053.0	1.4472711015013369	6.401381955960205	6.969526433757885	8.548307741163157	9.767799374642253	10.646130114728166	11.309518777017269	11.74571552145869	12.13948550200784	10.677907937536347
