x	arrow-star	inbetween-0-1-random	inbetween-1-8-random	inbetween-1-4-random	inbetween-3-8-random	inbetween-1-2-random	inbetween-5-8-random	inbetween-3-4-random	inbetween-7-8-random	inbetween-1-1-random
114.0	1.9739130434782606	6.234782608695654	6.6	8.156521739130435	9.060869565217395	9.765217391304352	9.895652173913046	10.034782608695652	8.81739130434783	10.43478260869565
132.0	1.9774436090225558	6.263157894736843	6.571428571428571	8.210526315789476	9.022556390977446	9.774436090225567	9.939849624060152	10.142857142857142	8.676691729323307	10.225563909774435
151.0	1.980263157894736	6.328947368421054	6.657894736842105	8.361842105263158	9.138157894736842	10.000000000000005	10.072368421052634	10.217105263157894	8.75657894736842	10.355263157894736
174.0	1.9828571428571422	6.34857142857143	6.765714285714285	8.474285714285717	9.262857142857145	10.325714285714293	10.171428571428574	10.348571428571423	8.599999999999994	10.24
200.0	1.9850746268656712	6.38308457711443	6.761194029850745	8.48258706467662	9.208955223880603	10.40796019900498	10.179104477611945	10.388059701492537	8.402985074626864	10.313432835820896
231.0	1.9870689655172407	6.418103448275863	6.784482758620688	8.547413793103452	9.284482758620696	10.530172413793109	10.099137931034484	10.297413793103445	8.26293103448276	10.642241379310347
265.0	1.9887218045112778	6.488721804511278	6.838345864661652	8.687969924812037	9.454887218045114	10.548872180451134	10.25563909774436	10.233082706766911	8.19548872180451	10.778195488721805
305.0	1.9901960784313724	6.470588235294116	6.826797385620912	8.66993464052288	9.405228758169933	10.558823529411766	10.297385620915037	10.098039215686265	7.99019607843138	10.725490196078432
351.0	1.991477272727272	6.463068181818179	6.8323863636363615	8.761363636363633	9.431818181818185	10.42329545454546	10.312500000000004	9.849431818181815	7.849431818181823	10.68465909090909
403.0	1.992574257425742	6.428217821782176	6.792079207920789	8.673267326732667	9.410891089108912	10.366336633663373	10.240099009900991	9.722772277227719	7.712871287128719	10.608910891089103
464.0	1.9935483870967732	6.460215053763439	6.860215053763439	8.681720430107521	9.374193548387094	10.329032258064524	10.365591397849467	9.621505376344077	7.617204301075277	10.63440860215054
533.0	1.99438202247191	6.441947565543068	6.820224719101123	8.696629213483146	9.385767790262179	10.41760299625469	10.286516853932593	9.499999999999986	7.42509363295881	10.56928838951311
613.0	1.9918566775244304	6.490228013029312	6.851791530944624	8.762214983713365	9.467426710097733	10.392508143322482	10.21498371335505	9.399022801302918	7.302931596091215	10.602605863192187
705.0	1.9929178470254971	6.495750708215292	6.876770538243623	8.825779036827212	9.480169971671403	10.432011331444762	10.109065155807366	9.235127478753526	7.135977337110494	10.562322946175641
811.0	1.9938423645320196	6.4766009852216735	6.85714285714285	8.849753694581302	9.46305418719213	10.41009852216749	10.084975369458125	9.183497536945797	6.964285714285728	10.618226600985217
932.0	1.9946409431939973	6.4876741693461915	6.86066452304394	8.816720257234753	9.454448017148986	10.4673097534834	9.974276527331181	9.076098606645216	6.875669882100762	10.725616291532685
1072.0	1.995340167753961	6.496738117427769	6.850885368126739	8.828518173345776	9.480894687791254	10.461323392357885	9.944082013047526	8.896551724137913	6.725069897483699	10.812674743709218
1232.0	1.9943227899432274	6.5150040551500386	6.87672343876723	8.830494728304958	9.465531224655328	10.469586374695863	9.876723438767234	8.678832116788302	6.62773722627738	10.842660178426582
1417.0	1.9950634696755993	6.4668547249647395	6.851904090267981	8.82369534555713	9.434414668547262	10.483779971791263	9.739774330042314	8.476022566995756	6.509167842031035	10.888575458392081
1629.0	1.995705521472393	6.474846625766864	6.884662576687112	8.80674846625768	9.480368098159527	10.495705521472411	9.631901840490794	8.25030674846625	6.41411042944786	10.964417177914088
1873.0	1.9962646744930634	6.479188900747059	6.880469583778008	8.798826040554976	9.448239060832462	10.462113127001093	9.512806830309492	8.02614727854856	6.301494130202783	10.952508004268923
2154.0	1.9958236658932733	6.485846867749417	6.9067285382830566	8.852436194895612	9.436658932714629	10.425058004640405	9.360556844547565	7.763341067285386	6.230626450116018	10.967517401392094
2477.0	1.995560936238904	6.493139628732844	6.896690879741721	8.842615012106558	9.38700564971751	10.382566585956456	9.198143664245357	7.446731234866826	6.129943502824864	11.022195318805469
2848.0	1.9954369954369966	6.4864864864864735	6.901368901368896	8.852579852579861	9.401193401193407	10.358020358020404	9.095823095823077	7.191997191997182	6.030537030537035	11.003510003509986
3274.0	1.9948091603053464	6.4873282442747975	6.906259541984735	8.85343511450382	9.372824427480918	10.397251908396987	9.004274809160291	6.881526717557244	5.954809160305346	11.00580152671754
3764.0	1.9949535192563115	6.498007968127483	6.896148738379818	8.866135458167319	9.355644090305425	10.427357237715842	8.893758300132784	6.606640106241701	5.870119521912358	10.986985391766275
4328.0	1.9956109956109984	6.502656502656494	6.902517902517905	8.887271887271886	9.333564333564327	10.456687456687497	8.756294756294732	6.306999306999307	5.77616077616078	11.010395010395012
4977.0	1.9957814383286496	6.483728404981921	6.881277621534744	8.884692647649649	9.2987143431097	10.438529529931742	8.614704700682978	6.011450381679398	5.721374045801533	11.0548413017276
5722.0	1.9963305958413466	6.486283417787876	6.883103267517029	8.867726716756932	9.267517036519319	10.39332517910191	8.526646863533072	5.70871920321511	5.664511619779836	11.064826140136288
6579.0	1.9962006079027377	6.484650455927049	6.874620060790266	8.883890577507588	9.25060790273556	10.367021276595773	8.42249240121577	5.379939209726462	5.6039513677811605	11.080395136778096
7564.0	1.995902181097163	6.474818241903506	6.8543291473892864	8.88301387970916	9.239920687376063	10.321348314606755	8.312623925974874	5.063317911434252	5.559153998678133	11.089226701916708
8697.0	1.9959760864566618	6.490917452287884	6.859967808691651	8.889169924120466	9.243734191768217	10.298459415957693	8.187974246953317	4.761669349275708	5.515865716256622	11.11094504483789
9999.0	1.9957000000000062	6.485699999999996	6.873499999999997	8.894000000000007	9.237299999999996	10.302499999999995	8.091200000000013	4.486400000000009	5.471600000000018	11.12820000000002
11497.0	1.9959123325795836	6.481996869020703	6.893720647069045	8.903548443207482	9.231866411549833	10.28431031483736	7.962080361802045	4.23299704296401	5.428857192555241	11.162550008697208
13219.0	1.9958396369137656	6.474432677760953	6.8950075642964865	8.902647503782147	9.187972768532534	10.28676248108928	7.831921331316166	4.006580937972779	5.3835098335854905	11.156732223903207
15199.0	1.9957236842105226	6.474736842105249	6.90789473684208	8.916447368421045	9.156315789473684	10.267565789473736	7.695657894736817	3.807302631578952	5.352105263157914	11.165986842105262
17475.0	1.9954795147630984	6.4856374456397425	6.915255207141188	8.936369878690742	9.138532845044642	10.273403524834112	7.572785534447226	3.6345845731288704	5.313973449301919	11.16771572442209
20092.0	1.9955705967252158	6.490568854825069	6.920121435325715	8.941870303090553	9.119942268451757	10.256805852784566	7.427860448912531	3.4812123625143134	5.283232966704827	11.176180759468481
23101.0	1.9958012293307885	6.493117479006168	6.927192450870042	8.946021989438087	9.123062938273772	10.242186823651666	7.294909531642262	3.3481083888840772	5.254653276772548	11.186087784607391
26560.0	1.9956703437370573	6.4900794397801445	6.923722751402392	8.954783328940904	9.111215692180256	10.236323933586858	7.171604984752063	3.229772975415083	5.222017243326675	11.174842814653077
30538.0	1.995644913061987	6.491797373849854	6.927666262811506	8.958086381348418	9.081305871181092	10.245718589344781	7.05874455614133	3.128720652280688	5.1993516487114695	11.163725072857671
35111.0	1.9956994759626332	6.494246981089104	6.925239234449776	8.955997949418965	9.067071086807946	10.244275461380694	6.953662565504651	3.041182501708803	5.1776315789473575	11.16646730462525
40370.0	1.9958138267568357	6.494265685764534	6.9248470436699865	8.946942111911962	9.06430358425601	10.248841990537716	6.847984939684394	2.9649500879344095	5.159569988357977	11.16752124049446
46415.0	1.9958850396415024	6.494312306101337	6.924961220268945	8.943769389865494	9.064805239572605	10.246423647018194	6.746639089968935	2.8974706997587196	5.13943467769731	11.170156842468172
53366.0	1.995971293121229	6.490209305375976	6.922274064496833	8.93767684149373	9.056364419959898	10.239455093971868	6.649202690801392	2.8392264882792717	5.121498304195508	11.163546761107169
61359.0	1.9956812255541148	6.490726857887851	6.925032594524133	8.94049869621897	9.047066492829222	10.246267926988214	6.549706649282841	2.7894230769230877	5.109012385919207	11.171805736636369
70547.0	1.995648352894493	6.49003515337075	6.921344332936424	8.932514032998688	9.04140443386066	10.256194364120825	6.459970516527671	2.7461728185065475	5.096629245336551	11.180458694789538
81113.0	1.9958453534531782	6.492861898069384	6.919533002934132	8.937335108612611	9.035197376531826	10.247072022092295	6.351554602164732	2.7090514584412273	5.083302512513296	11.183938654239846
93260.0	1.995700239113884	6.493539636075149	6.921414095924317	8.945228981031768	9.03514866878979	10.236165170864494	6.259947888184643	2.6759202667781965	5.070715518812847	11.18758108963034
107226.0	1.9958872298954522	6.49234800936335	6.924767082917558	8.945703973812552	9.043505833418791	10.240778908297365	6.163139880813533	2.6477099984145993	5.061691551568232	11.18618444981217
123284.0	1.9960335807275762	6.491089751389066	6.926406294358623	8.945467818469366	9.039063957496854	10.244555298698089	6.077495234618925	2.622841383785531	5.053307377215419	11.18929310135069
141747.0	1.9962115867596022	6.493128650845168	6.925727347123075	8.941071478962648	9.042258091824898	10.243178034257932	5.998758359906353	2.6015464062985036	5.044572057454076	11.190344837317122
162974.0	1.996140512348518	6.490185611290125	6.926497929130207	8.93643196809317	9.046356803190658	10.241595336708087	5.917017947538045	2.5823469857339862	5.035821445006925	11.185003834944084
187381.0	1.9961735919138377	6.490868920173851	6.927570417649458	8.941291052502335	9.035857232818412	10.23960145584953	5.827843656274423	2.566126949226681	5.031603889381068	11.181047272416865
215443.0	1.9960500176379925	6.489811737620943	6.924722897829571	8.94288539017089	9.036478156736774	10.241287759232033	5.744708601771234	2.551280147045165	5.026786543138855	11.179123113198838
247707.0	1.996007395804728	6.487428746750256	6.922941527928072	8.940938524391502	9.036151436368606	10.244998142974785	5.66605438661655	2.5392801201414565	5.023987921262191	11.176502171912267
284803.0	1.9959726689231736	6.487054254856057	6.922006011151554	8.93693206556104	9.038391314728807	10.248577969410553	5.590244519037766	2.5276857066614498	5.020459684554982	11.174642912318712
327454.0	1.9958986731001194	6.487896046785154	6.924273564306512	8.9394512223055	9.036969965338773	10.247942465377019	5.5217205417539015	2.5185598021102273	5.017666549602144	11.178155777129897
376493.0	1.995917597624375	6.486515057344942	6.92515418572405	8.939791869193263	9.036539758933674	10.2446386927815	5.462299531997936	2.510549968923797	5.015389355474316	11.185880784288884
432875.0	1.995968822480296	6.487243460020947	6.9258332640293565	8.942895887043758	9.042076714810005	10.243263659801046	5.40604699729259	2.503264214232244	5.013243977489989	11.187668061985502
497701.0	1.9960317619779846	6.487309675267635	6.925497586909437	8.943100489851146	9.043347223840987	10.241901780583676	5.35389449911798	2.4972453395807133	5.0114204885652995	11.185986795311518
572236.0	1.9961397113433208	6.486675975164288	6.925427751089171	8.942282655612853	9.044603896637495	10.243053140569305	5.3057089981949375	2.4918119590309593	5.009291604702168	11.185232692049109
657932.0	1.9960588692161227	6.486994876378152	6.925943827107184	8.943013954308439	9.041935881009202	10.24292899124986	5.264446379798678	2.4872851794939805	5.008471987269102	11.187205992099637
756462.0	1.996001126294309	6.487229382005724	6.927619724957004	8.941917846609805	9.042633942440311	10.245228120873252	5.223632880920873	2.483148547913212	5.006645401030662	11.181671806816912
869748.0	1.9960160919989558	6.487421083554215	6.927038720366561	8.942292546470194	9.045337217979515	10.245499563667373	5.184363534767091	2.4797981946515932	5.006212137064587	11.182192793553464
999999.0	1.996027000000061	6.48683200000022	6.926705000000183	8.942029999999898	9.043021000000632	10.24556500000009	5.147889000000244	2.4763200000000576	5.004277999999739	11.178936999999937
